Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
BNBUSDT,2019-11-20,18.49990000,18.74940000,17.77380000,18.08260000,1209633.01000000,2019-11-20 23:59:59.999,22221973.60811000,52888,603564.33000000,11103017.83301200,0
BNBUSDT,2019-11-21,18.08270000,18.23990000,16.34000000,16.79850000,1724139.73000000,2019-11-21 23:59:59.999,29641866.14235300,66544,809358.91000000,13928166.52970100,0
BNBUSDT,2019-11-22,16.79860000,17.27980000,14.28460000,15.48500000,3361932.03000000,2019-11-22 23:59:59.999,53036890.61242500,108775,1603032.34000000,25328883.41310300,0
BNBUSDT,2019-11-23,15.48750000,16.34830000,14.95700000,16.23200000,1941371.46000000,2019-11-23 23:59:59.999,30367726.27427100,62104,980835.63000000,15353371.17197400,0
BNBUSDT,2019-11-24,16.23210000,16.50600000,14.90000000,14.99640000,2155053.88000000,2019-11-24 23:59:59.999,34080052.57061800,73587,1081886.01000000,17160460.67939100,0
BNBUSDT,2019-11-25,15.01520000,15.76000000,13.88000000,15.14570000,3066863.34000000,2019-11-25 23:59:59.999,45764859.58196000,85408,1544158.18000000,23067373.94923700,0
BNBUSDT,2019-11-26,15.14660000,15.89000000,14.93820000,15.35640000,1658330.79000000,2019-11-26 23:59:59.999,25501834.96926800,56891,828007.20000000,12736433.21107400,0
BNBUSDT,2019-11-27,15.35650000,16.22550000,14.58110000,16.08880000,2414012.37000000,2019-11-27 23:59:59.999,37397385.44267700,68392,1244378.20000000,19248537.72326900,0
BNBUSDT,2019-11-28,16.08880000,16.18990000,15.44040000,15.53330000,1619471.91000000,2019-11-28 23:59:59.999,25662875.03067300,49858,906662.99000000,14371890.25754400,0
BNBUSDT,2019-11-29,15.52550000,16.29980000,15.46920000,16.22810000,2034467.97000000,2019-11-29 23:59:59.999,32416836.05633300,49078,1107798.41000000,17647536.12168100,0
BNBUSDT,2019-11-30,16.22810000,16.27650000,15.45010000,15.71180000,1435716.21000000,2019-11-30 23:59:59.999,22780843.57893600,40069,810037.38000000,12864920.96005100,0
BNBUSDT,2019-12-01,15.70300000,15.71390000,14.80000000,15.42970000,1232843.20000000,2019-12-01 23:59:59.999,18823975.18573300,45197,631816.88000000,9660592.55750000,0
BNBUSDT,2019-12-02,15.42870000,15.62000000,15.01900000,15.12880000,1205508.52000000,2019-12-02 23:59:59.999,18413567.15777500,37801,607357.41000000,9284202.62653400,0
BNBUSDT,2019-12-03,15.13940000,15.42550000,15.04750000,15.25420000,1260422.82000000,2019-12-03 23:59:59.999,19241970.49272900,32227,701497.81000000,10707233.33105500,0
BNBUSDT,2019-12-04,15.25450000,15.88000000,14.82750000,15.10000000,1491335.52000000,2019-12-04 23:59:59.999,22790328.82974700,56153,739017.71000000,11308795.80208600,0
BNBUSDT,2019-12-05,15.12540000,15.72000000,14.80600000,15.65550000,1705007.77000000,2019-12-05 23:59:59.999,26216995.37825500,57765,854883.10000000,13161449.40350100,0
BNBUSDT,2019-12-06,15.65320000,15.74980000,15.30000000,15.66660000,1427720.75000000,2019-12-06 23:59:59.999,22177519.23334700,44332,749688.46000000,11648403.94774700,0
BNBUSDT,2019-12-07,15.65700000,15.81990000,15.51900000,15.60670000,1249702.29000000,2019-12-07 23:59:59.999,19570141.81045300,35559,706440.76000000,11065674.68388100,0
BNBUSDT,2019-12-08,15.60660000,15.72000000,15.34960000,15.61210000,1097781.57000000,2019-12-08 23:59:59.999,17077928.03777300,30529,621000.27000000,9663314.14614000,0
BNBUSDT,2019-12-09,15.59470000,15.79900000,15.18380000,15.32840000,959668.49000000,2019-12-09 23:59:59.999,14927662.45257300,39057,472397.72000000,7355219.53526900,0
BNBUSDT,2019-12-10,15.32840000,15.34540000,14.60000000,14.80880000,1002642.20000000,2019-12-10 23:59:59.999,15051586.77817300,52948,436842.02000000,6554631.55825500,0
BNBUSDT,2019-12-11,14.80040000,14.99840000,14.60000000,14.78000000,803255.65000000,2019-12-11 23:59:59.999,11908712.71823100,34400,442602.15000000,6564533.56274200,0
BNBUSDT,2019-12-12,14.78000000,14.84950000,14.35000000,14.72380000,740743.50000000,2019-12-12 23:59:59.999,10828182.74416100,36978,379469.06000000,5550485.42061400,0
BNBUSDT,2019-12-13,14.71650000,14.97750000,14.66000000,14.85550000,883903.56000000,2019-12-13 23:59:59.999,13073092.65094300,34040,566354.80000000,8372103.38724800,0
BNBUSDT,2019-12-14,14.85550000,15.00000000,14.16290000,14.38880000,841053.92000000,2019-12-14 23:59:59.999,12318205.72107300,37172,503765.04000000,7397218.48489300,0
BNBUSDT,2019-12-15,14.38870000,14.49300000,14.13610000,14.39490000,786545.74000000,2019-12-15 23:59:59.999,11268492.57564100,31567,467292.97000000,6692667.14088400,0
BNBUSDT,2019-12-16,14.39460000,14.43560000,13.25800000,13.45440000,1130101.43000000,2019-12-16 23:59:59.999,15771260.80576600,50714,553729.91000000,7749601.38424300,0
BNBUSDT,2019-12-17,13.47210000,13.47500000,12.11110000,12.38100000,1686074.79000000,2019-12-17 23:59:59.999,21636425.24464100,69892,921238.18000000,11851877.61776700,0
BNBUSDT,2019-12-18,12.38370000,13.73480000,12.21000000,13.61580000,2322029.57000000,2019-12-18 23:59:59.999,29943223.78414300,83770,1233875.91000000,15910832.68862800,0
BNBUSDT,2019-12-19,13.62470000,13.76310000,12.96240000,13.34410000,1378005.70000000,2019-12-19 23:59:59.999,18297729.62712200,54400,747724.34000000,9929927.47037100,0
BNBUSDT,2019-12-20,13.35190000,13.52910000,13.08000000,13.50000000,1397599.99000000,2019-12-20 23:59:59.999,18629001.25078800,50809,787762.26000000,10508850.19018700,0
BNBUSDT,2019-12-21,13.49320000,13.51000000,13.26000000,13.29330000,1260784.85000000,2019-12-21 23:59:59.999,16846058.06989800,31354,796823.95000000,10649001.71121900,0
BNBUSDT,2019-12-22,13.28740000,13.83090000,13.26890000,13.77980000,1505338.18000000,2019-12-22 23:59:59.999,20304472.19053400,46834,798978.99000000,10765430.35025800,0
BNBUSDT,2019-12-23,13.77680000,13.94470000,13.20000000,13.29980000,1226252.01000000,2019-12-23 23:59:59.999,16842774.15433200,49249,643907.23000000,8854269.48288300,0
BNBUSDT,2019-12-24,13.29870000,13.59160000,13.22990000,13.33690000,1307251.73000000,2019-12-24 23:59:59.999,17486765.16130300,36312,743573.08000000,9946683.36055000,0
BNBUSDT,2019-12-25,13.33400000,13.35220000,12.85000000,13.06660000,923872.82000000,2019-12-25 23:59:59.999,12161569.82947400,31341,480628.31000000,6326996.67227800,0
BNBUSDT,2019-12-26,13.06650000,13.54660000,13.02300000,13.14140000,1061255.70000000,2019-12-26 23:59:59.999,14065876.46101400,42487,555457.30000000,7362100.77034600,0
BNBUSDT,2019-12-27,13.13490000,13.29810000,12.89270000,13.28880000,1109927.01000000,2019-12-27 23:59:59.999,14633426.28586100,38248,580981.03000000,7663428.46215800,0
BNBUSDT,2019-12-28,13.28880000,13.72000000,13.25690000,13.67790000,1358908.60000000,2019-12-28 23:59:59.999,18415749.23959900,40710,677897.05000000,9178880.23591400,0
BNBUSDT,2019-12-29,13.67880000,14.21860000,13.57500000,14.10400000,1608498.67000000,2019-12-29 23:59:59.999,22338979.50097100,46450,1045917.97000000,14525511.88904200,0
BNBUSDT,2019-12-30,14.09840000,14.37960000,13.78000000,13.85970000,1255190.10000000,2019-12-30 23:59:59.999,17736426.11768100,43838,666934.79000000,9431670.03660900,0
BNBUSDT,2019-12-31,13.85970000,14.05640000,13.64000000,13.71610000,970355.90000000,2019-12-31 23:59:59.999,13415325.70342800,32376,550697.82000000,7614923.61778000,0
BNBUSDT,2020-01-01,13.71590000,13.86920000,13.65000000,13.71840000,940625.04000000,2020-01-01 23:59:59.999,12950619.11233300,27635,577339.47000000,7949620.57313300,0
BNBUSDT,2020-01-02,13.70720000,13.73020000,12.98000000,13.01050000,971190.67000000,2020-01-02 23:59:59.999,12996389.22818300,35069,523045.56000000,7015156.25774000,0
BNBUSDT,2020-01-03,13.01040000,13.75000000,12.98010000,13.64740000,1458450.49000000,2020-01-03 23:59:59.999,19701202.86273900,47990,724222.45000000,9791741.09826300,0
BNBUSDT,2020-01-04,13.64810000,13.87100000,13.51020000,13.80920000,1231281.06000000,2020-01-04 23:59:59.999,16885687.44219700,30669,730981.84000000,10020725.79137900,0
BNBUSDT,2020-01-05,13.79780000,14.31330000,13.79100000,14.05320000,1458003.02000000,2020-01-05 23:59:59.999,20531817.04177000,38389,743923.68000000,10473407.05312500,0
BNBUSDT,2020-01-06,14.04880000,14.98730000,14.01680000,14.94710000,1633712.04000000,2020-01-06 23:59:59.999,23743495.22904200,55906,866539.84000000,12595593.52323300,0
BNBUSDT,2020-01-07,14.94270000,15.18700000,14.45600000,15.02260000,1458769.70000000,2020-01-07 23:59:59.999,21730397.14632000,63949,775989.17000000,11567742.88527200,0
BNBUSDT,2020-01-08,15.02120000,15.32000000,14.20000000,14.53340000,1497529.49000000,2020-01-08 23:59:59.999,22172532.58332100,64308,734784.72000000,10883861.05304400,0
BNBUSDT,2020-01-09,14.53340000,14.58230000,14.20100000,14.39780000,1075088.98000000,2020-01-09 23:59:59.999,15517519.18543400,40392,639897.37000000,9242926.09490200,0
BNBUSDT,2020-01-10,14.38060000,15.09730000,14.11000000,15.07000000,1572086.31000000,2020-01-10 23:59:59.999,23078360.68972700,50163,812176.95000000,11905875.20593600,0
BNBUSDT,2020-01-11,15.06430000,15.32000000,14.71110000,14.91770000,1397398.30000000,2020-01-11 23:59:59.999,20959042.69733500,47127,712603.11000000,10695771.88867000,0
BNBUSDT,2020-01-12,14.91370000,15.47070000,14.80010000,15.33660000,2042903.51000000,2020-01-12 23:59:59.999,31111483.35773100,48078,1158852.96000000,17646771.04651200,0
BNBUSDT,2020-01-13,15.33700000,15.35720000,14.92950000,15.17360000,1522093.00000000,2020-01-13 23:59:59.999,22982639.43050100,32950,839245.34000000,12671484.82791800,0
BNBUSDT,2020-01-14,15.17350000,16.91000000,15.16590000,16.63710000,2711583.22000000,2020-01-14 23:59:59.999,43167140.88381600,104570,1380184.98000000,21981613.20160000,0
BNBUSDT,2020-01-15,16.63010000,18.19000000,16.27000000,17.66550000,3041574.63000000,2020-01-15 23:59:59.999,52607260.34949200,121402,1559844.57000000,26981335.25795700,0
BNBUSDT,2020-01-16,17.66550000,17.69230000,16.31000000,17.03330000,1842017.29000000,2020-01-16 23:59:59.999,31029984.91112000,85383,913051.03000000,15392380.94161800,0
BNBUSDT,2020-01-17,17.04000000,18.48490000,17.04000000,18.07240000,2734829.93000000,2020-01-17 23:59:59.999,48867064.71915300,114982,1385610.11000000,24777977.81690700,0
BNBUSDT,2020-01-18,18.07630000,18.36020000,17.45000000,17.80880000,1903293.00000000,2020-01-18 23:59:59.999,34108754.47926000,72423,949013.90000000,17014588.94187500,0
BNBUSDT,2020-01-19,17.79540000,18.49500000,16.66660000,17.38800000,2128210.74000000,2020-01-19 23:59:59.999,37454402.67739200,86311,975967.34000000,17194780.35706800,0
BNBUSDT,2020-01-20,17.37060000,17.55160000,16.80430000,17.32350000,1576499.08000000,2020-01-20 23:59:59.999,27136151.86145600,49625,832824.08000000,14331920.99877700,0
BNBUSDT,2020-01-21,17.32650000,18.20000000,17.22280000,18.11660000,1923914.50000000,2020-01-21 23:59:59.999,33973360.84587200,65029,1032962.16000000,18233358.71417200,0
BNBUSDT,2020-01-22,18.11070000,18.40000000,17.55000000,17.83440000,1607749.78000000,2020-01-22 23:59:59.999,28997476.09421200,56117,821130.21000000,14835819.80746600,0
BNBUSDT,2020-01-23,17.83440000,17.83440000,16.74410000,17.05240000,1363632.79000000,2020-01-23 23:59:59.999,23479710.34675200,60854,666617.21000000,11477823.70477800,0
BNBUSDT,2020-01-24,17.08130000,17.44290000,16.42880000,17.11480000,1411501.98000000,2020-01-24 23:59:59.999,23870035.10373200,66524,747235.86000000,12636844.85290300,0
BNBUSDT,2020-01-25,17.11330000,17.12150000,16.56850000,16.95550000,1211416.32000000,2020-01-25 23:59:59.999,20396383.54309000,46200,643282.57000000,10833038.55943700,0
BNBUSDT,2020-01-26,16.94190000,17.49900000,16.83150000,17.49900000,1619344.75000000,2020-01-26 23:59:59.999,27866656.71784100,47539,945326.77000000,16260419.08236200,0
BNBUSDT,2020-01-27,17.49190000,17.95000000,17.21980000,17.67000000,1562998.84000000,2020-01-27 23:59:59.999,27448591.22210800,61834,869682.63000000,15280637.92879600,0
BNBUSDT,2020-01-28,17.67000000,18.16000000,17.44660000,18.06620000,1916526.07000000,2020-01-28 23:59:59.999,34097546.05109600,78924,999987.06000000,17791007.43833300,0
BNBUSDT,2020-01-29,18.06140000,18.44370000,17.80900000,17.91340000,1452764.70000000,2020-01-29 23:59:59.999,26330991.81967300,67505,732628.23000000,13281993.62632800,0
BNBUSDT,2020-01-30,17.92960000,18.70270000,17.70000000,18.55550000,1787521.22000000,2020-01-30 23:59:59.999,32487717.89201500,78787,953383.45000000,17326322.59454500,0
BNBUSDT,2020-01-31,18.55570000,18.88000000,17.80000000,18.26440000,1647399.08000000,2020-01-31 23:59:59.999,30233383.52457000,85600,805153.86000000,14786894.81479000,0
BNBUSDT,2020-02-01,18.26440000,18.59560000,18.03000000,18.27520000,1511588.86000000,2020-02-01 23:59:59.999,27611547.00033800,92840,775579.38000000,14175575.56523400,0
BNBUSDT,2020-02-02,18.27530000,18.77140000,17.82770000,18.43330000,1558716.52000000,2020-02-02 23:59:59.999,28652209.62667400,77117,839911.79000000,15438391.50910700,0
BNBUSDT,2020-02-03,18.43330000,18.87630000,18.19590000,18.46000000,1314693.12000000,2020-02-03 23:59:59.999,24235415.42380300,84295,704401.92000000,12992869.40852000,0
BNBUSDT,2020-02-04,18.46100000,18.61580000,17.87000000,18.17780000,1215609.20000000,2020-02-04 23:59:59.999,22149973.72634100,89931,586012.44000000,10694575.23749200,0
BNBUSDT,2020-02-05,18.17780000,19.45830000,18.16350000,19.26200000,2068915.04000000,2020-02-05 23:59:59.999,39153896.76314900,108583,1156278.29000000,21882294.59594700,0
BNBUSDT,2020-02-06,19.26860000,20.84000000,19.03000000,20.66750000,2794537.34000000,2020-02-06 23:59:59.999,55875207.17167300,126462,1455482.66000000,29115353.60096600,0
BNBUSDT,2020-02-07,20.66650000,22.52210000,20.51990000,22.05550000,3187751.23000000,2020-02-07 23:59:59.999,68912696.34741700,138306,1604010.27000000,34644669.72014200,0
BNBUSDT,2020-02-08,22.03600000,22.19000000,20.89430000,21.78880000,2208642.40000000,2020-02-08 23:59:59.999,47849193.68056000,94672,1029615.16000000,22315881.95221500,0
BNBUSDT,2020-02-09,21.78710000,24.38140000,21.77460000,24.38000000,2853749.06000000,2020-02-09 23:59:59.999,66216976.91236500,140819,1513922.56000000,35114265.22130800,0
BNBUSDT,2020-02-10,24.35170000,25.79350000,23.30000000,25.14650000,4794544.72000000,2020-02-10 23:59:59.999,118356199.03064000,214702,2447394.84000000,60470083.24430300,0
BNBUSDT,2020-02-11,25.14500000,25.74000000,24.12020000,25.69630000,3512538.38000000,2020-02-11 23:59:59.999,87532758.12909600,178216,1738255.47000000,43354628.08514800,0
BNBUSDT,2020-02-12,25.67280000,26.91960000,25.34020000,26.42430000,2954235.48000000,2020-02-12 23:59:59.999,76168100.46527700,160587,1586984.30000000,40962269.64388400,0
BNBUSDT,2020-02-13,26.41360000,27.19050000,24.59950000,25.45790000,3638084.35000000,2020-02-13 23:59:59.999,93789770.71684200,209725,1691544.01000000,43647387.82760800,0
BNBUSDT,2020-02-14,25.46210000,26.51300000,25.03040000,26.35470000,3252594.32000000,2020-02-14 23:59:59.999,84109977.24348500,126350,1687087.12000000,43624111.86808000,0
BNBUSDT,2020-02-15,26.36620000,26.49310000,23.52880000,24.25760000,3355196.37000000,2020-02-15 23:59:59.999,85267969.55610300,153928,1529792.58000000,38910716.12815200,0
BNBUSDT,2020-02-16,24.23880000,25.24850000,21.80000000,23.31930000,3752723.69000000,2020-02-16 23:59:59.999,89187179.91969300,175475,1800837.16000000,42886899.78195700,0
BNBUSDT,2020-02-17,23.31930000,23.60000000,21.55100000,23.45550000,3208991.96000000,2020-02-17 23:59:59.999,72372207.90829300,160517,1579986.16000000,35658790.35244400,0
BNBUSDT,2020-02-18,23.45580000,24.45880000,22.80130000,24.08210000,3010749.17000000,2020-02-18 23:59:59.999,71169442.58374000,131965,1522853.11000000,36008634.49387200,0
BNBUSDT,2020-02-19,24.06110000,24.32640000,21.80000000,22.37090000,2160221.91000000,2020-02-19 23:59:59.999,50940224.88101800,93444,1055026.19000000,24936228.06084000,0
BNBUSDT,2020-02-20,22.37020000,22.67410000,21.00000000,22.16260000,2367513.62000000,2020-02-20 23:59:59.999,51935633.10143800,132389,1143779.09000000,25114395.55317400,0
BNBUSDT,2020-02-21,22.16170000,22.86390000,21.76770000,22.18880000,2989205.36000000,2020-02-21 23:59:59.999,66443679.49592700,87005,1651920.27000000,36745034.27844600,0
BNBUSDT,2020-02-22,22.19970000,22.35000000,21.50000000,21.96890000,2139282.22000000,2020-02-22 23:59:59.999,46985151.28201900,64466,1155099.84000000,25373316.20119300,0
BNBUSDT,2020-02-23,21.94580000,22.98000000,21.92750000,22.84520000,3052036.96000000,2020-02-23 23:59:59.999,69055523.55500400,76191,1725616.03000000,39010671.36620000,0
BNBUSDT,2020-02-24,22.82670000,23.25500000,21.48440000,22.09650000,2294898.35000000,2020-02-24 23:59:59.999,51480520.23330000,86029,1134178.62000000,25465221.59302400,0
BNBUSDT,2020-02-25,22.09650000,22.09670000,20.07110000,20.31930000,2335580.11000000,2020-02-25 23:59:59.999,49059568.00792100,98622,1151018.86000000,24201882.42286700,0
BNBUSDT,2020-02-26,20.33160000,20.51910000,17.90000000,18.74410000,3772185.04000000,2020-02-26 23:59:59.999,71901697.15926900,159466,1742186.86000000,33236081.08198500,0
BNBUSDT,2020-02-27,18.73380000,19.64990000,17.70510000,19.20000000,3018934.76000000,2020-02-27 23:59:59.999,56903598.24929200,116125,1492045.12000000,28158150.09921500,0
BNBUSDT,2020-02-28,19.18890000,19.75510000,17.90530000,18.98380000,3099999.93000000,2020-02-28 23:59:59.999,58487714.17780600,110746,1567025.36000000,29580793.41791600,0
BNBUSDT,2020-02-29,18.98380000,20.40000000,18.80000000,19.23000000,3569383.92000000,2020-02-29 23:59:59.999,69296821.01860100,99395,1821274.59000000,35365306.33441100,0
BNBUSDT,2020-03-01,19.24810000,19.89940000,18.48800000,18.90200000,2382184.78000000,2020-03-01 23:59:59.999,45970226.90969400,84835,1151210.14000000,22237948.21346000,0
BNBUSDT,2020-03-02,18.91830000,20.07220000,18.75830000,19.92890000,3267729.00000000,2020-03-02 23:59:59.999,64060497.85222000,90102,1988491.82000000,39058354.34195700,0
BNBUSDT,2020-03-03,19.92970000,20.38650000,19.31560000,19.68820000,2545825.00000000,2020-03-03 23:59:59.999,50338561.07375000,97903,1339374.19000000,26492612.58362700,0
BNBUSDT,2020-03-04,19.67070000,20.28470000,19.51310000,19.95000000,2408511.94000000,2020-03-04 23:59:59.999,47942820.95931400,82568,1222441.36000000,24339552.38311000,0
BNBUSDT,2020-03-05,19.95000000,21.45850000,19.94010000,20.74620000,3090423.11000000,2020-03-05 23:59:59.999,64414641.76225200,124055,1497628.71000000,31209116.00854200,0
BNBUSDT,2020-03-06,20.74630000,21.76280000,20.63030000,21.33890000,3229858.82000000,2020-03-06 23:59:59.999,68469458.72285500,96692,1634561.69000000,34672446.69693800,0
BNBUSDT,2020-03-07,21.33890000,21.49000000,19.71830000,20.25000000,2378944.85000000,2020-03-07 23:59:59.999,49387277.98027300,94167,1177560.61000000,24477550.89494000,0
BNBUSDT,2020-03-08,20.25000000,20.26120000,16.73150000,16.89400000,3465550.25000000,2020-03-08 23:59:59.999,64439955.25071100,164763,1582144.13000000,29517475.94900800,0
BNBUSDT,2020-03-09,16.89390000,17.47750000,15.61680000,16.58880000,4046754.14000000,2020-03-09 23:59:59.999,67231659.84751500,181385,1992005.77000000,33117778.72174700,0
BNBUSDT,2020-03-10,16.59340000,17.44750000,16.31070000,16.86710000,3449744.57000000,2020-03-10 23:59:59.999,58330699.05467000,119126,1788875.27000000,30266017.13331300,0
BNBUSDT,2020-03-11,16.85300000,17.13880000,15.41000000,16.57050000,2581538.77000000,2020-03-11 23:59:59.999,42412598.42866500,102200,1302554.28000000,21427414.06797400,0
BNBUSDT,2020-03-12,16.56980000,16.60000000,8.89000000,9.25660000,8801238.37000000,2020-03-12 23:59:59.999,108639504.51295100,324078,3898291.16000000,48128463.10071500,0
